item,itemLabel,itemDescription,twitterName,twitterID,twitterFollowers,sitelinks
http://www.wikidata.org/entity/Q934926,Dimitri from Paris,French music producer and DJ of Turkish origin,DimitriParis,46128580,47393,13
http://www.wikidata.org/entity/Q935430,Hüseyin Avni Mutlu,Governor of Istanbul,Valimutlu,614331387,1812119,7
http://www.wikidata.org/entity/Q935430,Hüseyin Avni Mutlu,Governor of Istanbul,Valimutlu,614331387,1663669,7
http://www.wikidata.org/entity/Q936627,Tolga Çevik,Turkish actor,tolgacevik,264771201,2475477,13
http://www.wikidata.org/entity/Q936842,Eren Albayrak,Turkish association football player,AlbayrakEren,304384510,,34
http://www.wikidata.org/entity/Q938434,Bahar Toksoy,Turkish female volleyball player,bhrtksy,113478929,,10
http://www.wikidata.org/entity/Q945364,Mehmet Şimşek,Turkish economist and politician,memetsimsek,183665035,2202257,14
http://www.wikidata.org/entity/Q946559,Ufuk Ceylan,Turkish association football player,ufuk_ceylan,94547428,129813,13
http://www.wikidata.org/entity/Q947840,Hayko Cepkin,Turkish musician of Armenian roots,haykocpqn,118488448,2125518,17
http://www.wikidata.org/entity/Q953972,Furkan Aldemir,Turkish basketball player,furkanaldemir19,2903070431,,19
http://www.wikidata.org/entity/Q956051,Egemen Bağış,Turkish politician,EgemenBagis,176815278,1315108,12
http://www.wikidata.org/entity/Q957091,Burak Özçivit,Turkish actor and model,burakozcivit,135681528,1399223,42
http://www.wikidata.org/entity/Q982397,Numan Kurtulmuş,Turkish politician,numankurtulmus,34350322,2525917,12
http://www.wikidata.org/entity/Q1010201,Burak Kut,"Turkish singer, songwriter",burakkutonline,1878343248,,4
http://www.wikidata.org/entity/Q1032742,Canan Bayram,"German politician, jurist and lawyer",LieblingXhain,587862375,8936,6
http://www.wikidata.org/entity/Q1118867,Koray Candemir,Turkish singer,candemirkoray,63093135,24298,5
http://www.wikidata.org/entity/Q1151080,Ahmet Mahmut Ünlü,Turkish writer,c_ahmethoca,1608974942,177179,4
http://www.wikidata.org/entity/Q1152001,Bahar Çağlar,Turkish basketball player,bhr9,586133127,12716,11
http://www.wikidata.org/entity/Q1196006,Keklik Yücel,Dutch politician and former civil servant,keklikyucel,118492406,9671,4
http://www.wikidata.org/entity/Q1206951,Devlet Bahçeli,Turkish politician,dbdevletbahceli,214017108,4762412,32
http://www.wikidata.org/entity/Q1225461,Dilek Kalayci,Turkish German politician,dil_kal,81636905,5405,5
http://www.wikidata.org/entity/Q1225461,Dilek Kalayci,Turkish German politician,dil_kal,81636905,5405,5
http://www.wikidata.org/entity/Q3541425,Hasan Basri Güzeloğlu,Turkish politician and the Governor of Mersin,Hasan_Guzeloglu,705128952,,2
http://www.wikidata.org/entity/Q3544658,Pemra Özgen,Turkish female tennis player,pemraozgen,163792273,,13
http://www.wikidata.org/entity/Q3556326,Serhan Yavaş,Turkish actor-model,serhanyavas,1337823253063229448,,5
http://www.wikidata.org/entity/Q3564185,Eyüp Can,Turkish journalist,eyupcansaglik,196664456,253916,5
http://www.wikidata.org/entity/Q3566640,Yekta Uzunoğlu,Turkish writer,YektaUzunoglu,4136840175,815,19
http://www.wikidata.org/entity/Q3572257,Yeşim Ceren Bozoğlu,Turkish actress,yesimcbozoglu,26796809,70892,3
http://www.wikidata.org/entity/Q3621525,Saruhan Hünel,Turkish actor,saruhan_hunel,587326270,8946,9
http://www.wikidata.org/entity/Q3624103,Şevket Çoruh,Turkish actor,evket_oruh,745682732861296640,197,6
http://www.wikidata.org/entity/Q2080847,Barış Pehlivan,Turkish journalist,barispehlivan,98157361,191510,6
http://www.wikidata.org/entity/Q2092426,Mehmet Görmez,Turkish civil servant,dibmehmetgormez,333600595,565437,13
http://www.wikidata.org/entity/Q2209390,Sabahat Akkiraz,Turkish singer and politician,sabahatakkiraz,63829194,114875,5
http://www.wikidata.org/entity/Q2273811,Serol Demirhan,Turkish footballer,Serol17,885488447326113793,9,6
http://www.wikidata.org/entity/Q2300495,Nevin Özütok,Dutch politician,NevinOzutok,160957719,,2
http://www.wikidata.org/entity/Q2361403,Suat Suna,Turkish singer,suatsuna,48835896,36776,6
http://www.wikidata.org/entity/Q2379292,Alen Markaryan,Turkish sports commentator,AlenMarkaryan,81808377,136618,6
http://www.wikidata.org/entity/Q3643128,Keremcem,Turkish actor and singer,keremcemcomtr,263198566,72297,14
http://www.wikidata.org/entity/Q3666993,Neşe Yılmaz,Turkish singer,zaramuzik,762765351327236096,44,7
http://www.wikidata.org/entity/Q3666993,Neşe Yılmaz,Turkish singer,zaramuzik,762765351327236096,34,7
http://www.wikidata.org/entity/Q3666993,Neşe Yılmaz,Turkish singer,zaraofficialtr,320752241,123483,7
http://www.wikidata.org/entity/Q3671598,Mustafa Balbay,"Turkish politician, writer and journalist",mustafabalbay,367967682,1569655,6
http://www.wikidata.org/entity/Q3671642,Ahmet Hakan,Turkish journalist,ahmethc,63796949,5786585,11
http://www.wikidata.org/entity/Q3672886,Nalin Pekgul,Swedish politician,NPekgul,1013475553796657152,7171,12
http://www.wikidata.org/entity/Q3674337,Gulan Avci,Swedish politician,GulanAvci,28527773,10768,7
http://www.wikidata.org/entity/Q3674393,Emin Çölaşan,Turkish journalist,EColasan,466492890,606359,6
http://www.wikidata.org/entity/Q3675375,Cengiz Çandar,Turkish journalist,CengizCandar,38841226,366893,7
http://www.wikidata.org/entity/Q3675385,Fatih Altaylı,Turkish journalist,fatihaltayli,26763070,912601,8
http://www.wikidata.org/entity/Q3675491,Hasan Cemal,Turkish writer and journalist,hsncml,1331762184,753062,12
http://www.wikidata.org/entity/Q3675518,Suzan Samancı,Turkish journalist,suzansamanci,256188868,4147,5
http://www.wikidata.org/entity/Q3744442,Özlem Sara Çekiç,Turco-Danish politician,cekicozlem,2204489776,19825,10
http://www.wikidata.org/entity/Q4118562,İlhan Şeşen,Turkish actor,sesenilhan,2359453854,,7
http://www.wikidata.org/entity/Q4153243,Burak Güven,Turkish musician,muganni,129787437,,5
http://www.wikidata.org/entity/Q4213539,Görkem Karabudak,Turkish singer,gorkemkarabudak,130320147,,1
http://www.wikidata.org/entity/Q3780280,Gökhan Özoğuz,Turkish singer,gokhanozoguz,121096624,1217363,8
http://www.wikidata.org/entity/Q3853989,Mehmet Yağmur,Turkish basketball player,mehmetyagmur9,96771135,8897,9
http://www.wikidata.org/entity/Q3876358,Sinan Oğan,Turkish politician,DrSinanOgan,177884455,1035715,8
http://www.wikidata.org/entity/Q3954114,Sedat Bornovalı,"Art historian, tour guide, interpretor",SedatBornovali,89491629,5182,4
http://www.wikidata.org/entity/Q4025250,Çağıl Özge Özkul,Miss Universe 2012 contestant,cagilozgeozkul,345927692,13732,4
http://www.wikidata.org/entity/Q4464858,Mine Tugay,Turkish actress,shqip,27454409,,7
http://www.wikidata.org/entity/Q4464858,Mine Tugay,Turkish actress,Minetugay,45172554,265286,7
http://www.wikidata.org/entity/Q4665963,Abdullah Atalar,Turkish academic,aatalar,90574317,11861,5
http://www.wikidata.org/entity/Q2397796,Taylan Antalyalı,Turkish footballer,Tantalyali48,160578680,,19
http://www.wikidata.org/entity/Q2405216,Pelin Çelik,Turkish female volleyball player,pelinp,261371779,3943,9
http://www.wikidata.org/entity/Q2407430,Elif Ağca,Turkish volleyball player,elf27,37042059,,8
http://www.wikidata.org/entity/Q2459784,Tuncay Özkan,"Turkish journalist, writer and politician",ATuncayOzkan,268950955,1099654,9
http://www.wikidata.org/entity/Q2460649,Turgut Altuğ,German politician,DrTurgutAltug,1074444199,1782,3
http://www.wikidata.org/entity/Q2474604,Banu Avar,Turkish writer,AvarBanu,344143552,611152,9
http://www.wikidata.org/entity/Q2474604,Banu Avar,Turkish writer,AvarBanu,344143552,476818,9
http://www.wikidata.org/entity/Q2476025,Harun Tekin,Turkish musician,harun_tekin,370167039,863057,8
http://www.wikidata.org/entity/Q2553454,Sinan Güler,Turkish basketball player,sinanguler,16910566,686487,16
http://www.wikidata.org/entity/Q2602515,Tuğrul Türkeş,Turkish politician,TugrulTurkes,1487168742,266175,10
http://www.wikidata.org/entity/Q2605268,Hamit Karakus,Dutch politician,Hamitkarakus,54556206,6337,3
http://www.wikidata.org/entity/Q2610534,Eda Erdem Dündar,female volleyball player from Turkey,edaerdem14,186211514,129552,19
http://www.wikidata.org/entity/Q2685524,Gökhan Tepe,Turkish singer,gokhantepemusic,181201191,563040,7
http://www.wikidata.org/entity/Q2734919,Can Maxim Mutaf,Turkish basketball player,maximmutaf,26772293,3801,7
http://www.wikidata.org/entity/Q2801665,Burcu Çetinkaya,World Rally racecar driver,burcucetinkaya,149570205,46894,7
http://www.wikidata.org/entity/Q4734740,Alp Kırşan,Turkish actor and model,alpkirsan,184031532,1317362,7
http://www.wikidata.org/entity/Q4787776,Arda Kural,Turkish actor,Ardaakuraldan,3382834149,157966,5
http://www.wikidata.org/entity/Q4804165,Asena Tuğal,Turkish actress,asenatugal,186169804,5795,4
http://www.wikidata.org/entity/Q4807376,Aslı Güngör,Turkish singer,asli_gungor,77705361,19533,4
http://www.wikidata.org/entity/Q4807380,Aslı Perker,Turkish writer,aslieperker,http://www.wikidata.org/.well-known/genid/ca4c0ff69241559000cb565de2f8b9b8,,7
http://www.wikidata.org/entity/Q4815813,Attila Özdemiroğlu,Turkish composer and arranger (1943-2016),attilao,76686572,68021,4
http://www.wikidata.org/entity/Q4818147,Tuğba Ekinci,Turkish female singer,tugba_ekinci,141315155,48922,7
http://www.wikidata.org/entity/Q4820125,Levent Kartop,Turkish footballer,leventkartop,484567341,2292,5
http://www.wikidata.org/entity/Q4821617,Ebru Yaşar,Turkish singer,ebruyasaronline,307014503,149009,13
http://www.wikidata.org/entity/Q4916380,Birkan Batuk,Turkish basketball player,birkanbatuk,99140599,89160,9
http://www.wikidata.org/entity/Q4916380,Birkan Batuk,Turkish basketball player,birkanbatuk,99140599,69266,9
http://www.wikidata.org/entity/Q4998239,Burcu Esmersoy,Turkish actress,besmersoy,99237085,2538992,8
http://www.wikidata.org/entity/Q4998240,Burcu Güneş,Turkish singer,burcugunes,150218525,606768,8
http://www.wikidata.org/entity/Q5003637,Buğra Gülsoy,Turkish actor,BugraGulsoy,121906972,451596,16
http://www.wikidata.org/entity/Q5010511,Nihat Doğan,Turkish singer,NihatDoganVevo,403357870,471704,6
http://www.wikidata.org/entity/Q4666047,Abdullah Oğuz,"Turkish producer, director and scriptwriter",ApoOguz,208268170,11631,3
http://www.wikidata.org/entity/Q4682122,Adem Somyürek,Turkish Australian politician,AdemSomyurek,438078162,2156,2
http://www.wikidata.org/entity/Q4716562,Alev Alatlı,"Turkish economist, philosopher, columnist, novelist",alevalatli,481267755,101426,12
http://www.wikidata.org/entity/Q3055916,İbrahim Baylan,Swedish politician,IbrahimBaylan_,1106220342241046530,,16
http://www.wikidata.org/entity/Q3056675,Erkan Oğur,Turkish musician,erkanogurresmi,2605474975,,8
http://www.wikidata.org/entity/Q3068783,Ferhat Göçer,Turkish singer and surgeon,ferhatgocer,97483082,1567268,10
http://www.wikidata.org/entity/Q3070123,Muhsin Ertuğral,Turkish football manager,muhsinertugral,322893455,14863,8
http://www.wikidata.org/entity/Q3074376,Ceyda Ateş,Turkish actress,ceceydates,1042933020,,14
http://www.wikidata.org/entity/Q3074376,Ceyda Ateş,Turkish actress,ceceydates,1042933020,211700,14
http://www.wikidata.org/entity/Q3074376,Ceyda Ateş,Turkish actress,ceceydates,1042933020,211700,14
http://www.wikidata.org/entity/Q3074376,Ceyda Ateş,Turkish actress,ceceydates,1042933020,211038,14
http://www.wikidata.org/entity/Q3074376,Ceyda Ateş,Turkish actress,ceceydates,1042933020,211038,14
http://www.wikidata.org/entity/Q3108218,Gizem Örge,Turkish female volleyball player,gizemorge,246771990,,11
http://www.wikidata.org/entity/Q3124589,Gülse Birsel,Turkish actress,gulseyazar,2900409467,1076275,19
http://www.wikidata.org/entity/Q3201215,Kübra Akman,Turkish volleyball player,kubrakman,261751144,4477,13
http://www.wikidata.org/entity/Q3267911,Gizem Karaca,Turkish actress and model,Gizem__Karaca,317418556,261391,13
http://www.wikidata.org/entity/Q3274672,Macit Özcan,Turkish politician,macit_ozcan,584760483,6665,3
http://www.wikidata.org/entity/Q3296742,Orkut Büyükkökten,Turkish software engineer,orkut,35259477,18067,15
http://www.wikidata.org/entity/Q3314805,Mine G. Kırıkkanat,Turkish journalist,mkirikkanat,98080188,348270,5
http://www.wikidata.org/entity/Q3325400,Sefer Turan,Turkish journalist,seferturan,275701274,11782,4
http://www.wikidata.org/entity/Q3326512,Miray Daner,Turkish actress,miraay_daneer,705317576,65587,14
http://www.wikidata.org/entity/Q3341890,Nilüfer Göle,Turkish sociologist,nilufergole,1477904862,18203,11
http://www.wikidata.org/entity/Q3374659,Taha Akgül,Turkish olympic wrestler,tahaakgul,189915515,21587,30
http://www.wikidata.org/entity/Q3418497,Ramize Erer,Turkish caricaturist,ramizeerer,2307707564,,4
http://www.wikidata.org/entity/Q3434403,Aslı Tandoğan,Turkish actress,AsliTandogann,72134287,29931,16
http://www.wikidata.org/entity/Q3434994,Ayça Varlıer,Turkish actress,Aycavarlier,77983079,21771,10
http://www.wikidata.org/entity/Q3446835,Barış Falay,Turkish actor,bfalay,415397903,229033,11
http://www.wikidata.org/entity/Q3446835,Barış Falay,Turkish actor,bfalay,415397903,212628,11
http://www.wikidata.org/entity/Q3478799,Can Dündar,Turkish journalist,candundaradasi,1638231860,4958153,22
http://www.wikidata.org/entity/Q3480773,Sevan Nişanyan,Turkish author,RabighTufaili,1332371187134050306,,14
http://www.wikidata.org/entity/Q3500784,Burçin Terzioğlu,Turkish actress,terziogluburcin,627714086,220501,13
http://www.wikidata.org/entity/Q4822657,Mehmet Kaplan,Swedish politician,MehmetKaplan,23052236,9617,15
http://www.wikidata.org/entity/Q4831082,Aydoğan Vatandaş,Turkish journalist,aydogan29,48451918,63223,4
http://www.wikidata.org/entity/Q4831417,Aylin Nazlıaka,Turkish businesswoman and politician,aylinnazliaka,226219898,417233,9
http://www.wikidata.org/entity/Q4831942,Ayşe Arman,Turkish journalist and writer; defender of women's rights,ArmanAyse,251312191,2449636,8
http://www.wikidata.org/entity/Q4831955,Ayşe Deniz Gökçin,Turkish classical pianist,ADpianist,50441206,3696,3
http://www.wikidata.org/entity/Q4832506,İvo Molinas,Turkish journalist,basyazar,227007967,,3
http://www.wikidata.org/entity/Q4844437,Tolgahan Sayışman,Turkish model-actor,tsayisman,346809712,169152,12
http://www.wikidata.org/entity/Q4853207,Balçiçek İlter,journalist,balciceki,280479186,,3
http://www.wikidata.org/entity/Q4881622,Bekir Bozdağ,Turkish politician and theologian,bybekirbozdag,425819395,1828485,10
http://www.wikidata.org/entity/Q4881625,Bekir Coşkun,Turkish writer and journalist,cosknbekr2,278542486,1547992,5
http://www.wikidata.org/entity/Q4883058,Belkıs Zehra Kaya,Turkish judoka,belkiszehra,303434967,812,6
http://www.wikidata.org/entity/Q5119900,Cihan Ozdemir,Turkish rapper,CihanOzdemir,18892276,12355,0
http://www.wikidata.org/entity/Q5257865,Deniz Kılıçlı,Turkish men's basketball player,deniz_monty,187884350,7020,8
http://www.wikidata.org/entity/Q5263389,Derya Köroğlu,Turkish musician,KorogluDerya,125981709,70657,2
http://www.wikidata.org/entity/Q5274112,Didem,Turkish belly dancer,didemkinali1,603731793,12536,8
http://www.wikidata.org/entity/Q5332340,Ece Erken,Turkish actress,eceerken,73392771,2039393,3
http://www.wikidata.org/entity/Q5372519,Emir Sevinç,Turkish singer,onlineemir,534542753,20130,6
http://www.wikidata.org/entity/Q5399294,Esra Pehlivanlı,Turkish musician,esralto,1179880778,,0
http://www.wikidata.org/entity/Q5423258,Ezgi Mola,Turkish actress,ezgimola,37322526,1494397,13
http://www.wikidata.org/entity/Q5429301,Fadıl Öztürk,Turkish writer and poet,fadilozturk,296447384,,2
http://www.wikidata.org/entity/Q5429626,Fahri Kasırga,Turkish politician,fahrikasirga,477978055,38975,2
http://www.wikidata.org/entity/Q5783589,Robert Halef,Swedish politician,roberthalef,18941777,316,2
http://www.wikidata.org/entity/Q5922987,Hozan Canê,Kurdish singer of German citizenship,Caneinac,1270769320566706189,0,5
http://www.wikidata.org/entity/Q5997962,Özgün,Turkish musician,OzgunUgurlu,72252183,63644,4
http://www.wikidata.org/entity/Q5999327,Metin Işık,Turkish politician,_metinisik,2287190294,,1
http://www.wikidata.org/entity/Q6005604,Metin Türkcan,Turkish musician and guitarist (born 1971),metinturkcan,2455283300,4448,3
http://www.wikidata.org/entity/Q6005716,Kemal Küçükbakkal,,kemalkbakkal,2623143754,309,1
http://www.wikidata.org/entity/Q6005716,Kemal Küçükbakkal,,kemalkbakkal,2623143754,162,1
http://www.wikidata.org/entity/Q6007732,Kabus Kerim,Turkish musician,kabus__kerim,187898689,,1
http://www.wikidata.org/entity/Q6008289,İsrafil Kışla,Turkish politician,israfilkisla,280696919,,2
http://www.wikidata.org/entity/Q5573736,Berksan,Turkish singer,berksanofficial,173577736,54031,4
http://www.wikidata.org/entity/Q5626514,Göksu Üçtaş,Turkish gymnast,UctasGoksu,1095779528,,10
http://www.wikidata.org/entity/Q5627146,Gürsel Tekin,politician,gurseltekin34,163020501,940253,3
http://www.wikidata.org/entity/Q5647345,Hande Dalkılıç,Turkish classical pianist,handedalkilic,2260756965,887,4
http://www.wikidata.org/entity/Q5678141,Hasan Doğan,Turkish politician,hasandogan,254777933,611778,2
http://www.wikidata.org/entity/Q6017478,Abdurrahim Albayrak,Turkish businessman,_AAlbayrak,331136083,985290,2
http://www.wikidata.org/entity/Q6018951,Tuğba Karaca,"Turkish beauty pageant, model and actress",TugbaKaracaKuce,281230854,2387,1
http://www.wikidata.org/entity/Q6019453,Özgür Kankaynar,Turkish guitarist,ozgurkankaynar,787484485,,1
http://www.wikidata.org/entity/Q6019482,Aybars Kartal Özson,Turkish actor,aybarskartal,444523935,6619,2
http://www.wikidata.org/entity/Q6019901,Yiğit Değer Bengi,Turkish author,yigitdegerbengi,347425921,648,1
http://www.wikidata.org/entity/Q6023251,Şebnem Bursalı,Turkish journalist,sebnembursali,206677709,53075,1
http://www.wikidata.org/entity/Q6023541,Melih Gümüşbıçak,Turkish sports speaker,mgumusbicak,3257485257,10071,1
http://www.wikidata.org/entity/Q6024036,Mehmet Tezkan,Turkish journalist,tezkanmehmet,1221269588,,1
